id,naslov,število epizod,status,sezona premiere,leto premiere,vir,dolzina epizode v minutah,oznaka,ocena,člani,favoritizacije,demografika,teme,žanri,studii,povezani vnosi,glavni liki
3932,Magnerobo Ga-Keen,39,Finished Airing,Fall,1976,Original,24,PG-13 - Teens 13 or older,6.22,1709,0,NG,['Mecha'],"['Action', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('9423', 'Kazuki, Mai', 'Main'), ('9422', 'Houjou, Takeru', 'Main'), ('9424', 'Kazuki, Mamoru', 'Supporting'), ('127678', 'Mine Hakase', 'Supporting'), ('127679', 'Izawaru Hoshi Teiou', 'Supporting'), ('127680', 'Hoshi Hakase', 'Supporting'), ('127682', 'Shadow Taichou', 'Supporting'), ('127681', 'Hizen, Kaoru', 'Supporting'), ('127677', 'Cockrow Shougun', 'Supporting'), ('127675', 'Houjou, Touru', 'Supporting')]"
3825,Dokaben,163,Finished Airing,Fall,1976,Unknown,24,PG-13 - Teens 13 or older,6.08,1623,5,Shounen,"['School', 'Team Sports']",['Sports'],"[('22', 'Nippon Animation')]",[],"[('121191', 'Yamada, Tarou', 'Main'), ('121199', 'Iwaki, Masami', 'Supporting'), ('121197', 'Shiranui, Mamoru', 'Supporting'), ('121195', 'Satonaka, Satoru', 'Supporting'), ('121193', 'Student A', 'Supporting')]"
4013,Paul no Miracle Daisakusen,50,Finished Airing,Fall,1976,Original,25,G - All Ages,6.41,1506,1,Kids,[],"['Action', 'Adventure']","[('103', 'Tatsunoko Production')]",[],"[('127670', 'Paul', 'Main'), ('127667', 'Nina', 'Main'), ('127669', 'Belt Satan', 'Supporting'), ('127668', 'Pakkun', 'Supporting'), ('127666', 'Doppe', 'Supporting'), ('127665', 'Akunaita', 'Supporting'), ('127664', 'Narrator', 'Supporting')]"
9978,Kyouryuu Tankentai Born Free,25,Finished Airing,Fall,1976,Original,24,G - All Ages,5.92,1487,1,NG,[],"['Action', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('123928', 'Kitayama, Joji', 'Main'), ('123929', 'Maki, Reiko', 'Supporting'), ('123932', 'Koyama, Saburou', 'Supporting'), ('123931', 'Masaki, Masao', 'Supporting'), ('123930', 'Gonda, Akira', 'Supporting'), ('123926', 'Narrator', 'Supporting'), ('123927', 'King Butler', 'Supporting')]"
3823,Little Lulu to Chicchai Nakama,26,Finished Airing,Fall,1976,Unknown,25,G - All Ages,6.42,1090,1,Kids,[],"['Comedy', 'Slice of Life']","[('22', 'Nippon Animation')]",[],"[('123507', 'Lulu', 'Main'), ('214410', 'Officer McNab', 'Supporting'), ('185028', 'Tubby', 'Supporting'), ('159502', 'Alvin', 'Supporting'), ('123509', 'Annie', 'Supporting'), ('89595', 'Pucchi', 'Supporting')]"
10815,UFO Senshi Dai Apolon 2,21,Finished Airing,Fall,1976,Original,24,PG-13 - Teens 13 or older,6.19,999,1,NG,['Mecha'],"['Action', 'Sci-Fi']","[('191', 'Eiken'), ('1383', 'Studio Live')]","[('3361', 'UFO Senshi Dai Apolon')]","[('77831', 'Takeshi', 'Main'), ('77837', 'Goro', 'Main'), ('77833', 'Matsuo', 'Main'), ('77835', 'Miki', 'Main'), ('77843', 'Gyaranik', 'Supporting'), ('77841', 'Rabi', 'Supporting'), ('77839', 'Hideki', 'Supporting')]"
8213,Hokahoka Kazoku,1428,Finished Airing,Fall,1976,Unknown,5,G - All Ages,5.81,912,1,NG,[],['Comedy'],"[('191', 'Eiken')]",[],[]
20239,Hana no Kakarichou,25,Finished Airing,Fall,1976,Manga,25,R+ - Mild Nudity,N/A,527,1,Seinen,[],"['Comedy', 'Slice of Life']",[],[],"[('90589', 'Mashumaro, Ayanoroji', 'Main'), ('150256', 'Youko', 'Supporting')]"
20147,Robokko Beeton,50,Finished Airing,Fall,1976,Unknown,25,PG - Children,N/A,481,0,Kids,[],"['Adventure', 'Comedy', 'Slice of Life']","[('14', 'Sunrise')]",[],"[('90333', 'Nennen', 'Main'), ('90337', 'Masao', 'Main'), ('90335', 'Beeton', 'Main'), ('90339', 'Gakioyaji', 'Supporting'), ('90331', 'Urara', 'Supporting')]"
3008,Time Bokan Series: Yatterman,108,Finished Airing,Winter,1977,Original,22,G - All Ages,6.67,5673,16,NG,['Mecha'],"['Action', 'Adventure', 'Comedy']","[('103', 'Tatsunoko Production')]",[],"[('8263', 'Doronjo', 'Main'), ('8265', 'Boyacky', 'Main'), ('4177', 'Kaminari, Ai', 'Main'), ('61381', 'Yatterwan', 'Main'), ('4175', 'Takada, Gan', 'Main'), ('61385', 'Omotchama', 'Main'), ('8264', 'Tonzura', 'Main'), ('8266', 'Dokurobe', 'Supporting'), ('195639', 'Lehan', 'Supporting'), ('8596', 'Narrator', 'Supporting')]"
2576,Araiguma Rascal,52,Finished Airing,Winter,1977,Book,26,G - All Ages,6.73,3756,9,NG,"['Historical', 'Pets']","['Drama', 'Slice of Life']","[('22', 'Nippon Animation')]",[],"[('123601', 'Rascal', 'Main'), ('138155', 'North, Sterling', 'Main'), ('123603', 'Sunderland, Oscar', 'Supporting'), ('153619', 'Sunderland, Greta', 'Supporting'), ('235370', 'Jim', 'Supporting'), ('235371', 'Dr. Gain', 'Supporting'), ('235369', 'Art', 'Supporting'), ('235160', 'North, Jessica', 'Supporting'), ('235523', 'Stevenson, James', 'Supporting'), ('235107', 'Maud, Arthur', 'Supporting')]"
6087,Jetter Mars,27,Finished Airing,Winter,1977,Original,23,G - All Ages,6.22,1939,5,NG,[],"['Action', 'Drama', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('121945', 'Mars', 'Main'), ('121949', 'Miri', 'Main'), ('121947', 'Yamanoue, Professor', 'Main'), ('18172', 'Hige Oyaji', 'Supporting'), ('31049', 'Tawashi', 'Supporting'), ('121959', 'Tabasco, Professor', 'Supporting'), ('121957', 'Meruchi', 'Supporting'), ('121951', 'Gishi', 'Supporting'), ('121955', 'Kawashimo, Professor', 'Supporting')]"
4339,Ashita e Attack!,23,Finished Airing,Spring,1977,Original,24,PG-13 - Teens 13 or older,6.3,2740,6,NG,"['School', 'Team Sports']","['Drama', 'Sports']","[('22', 'Nippon Animation')]",[],"[('15342', 'Hijiri, Mimi', 'Main'), ('121527', 'Ichijou, Asuka', 'Supporting'), ('121537', 'Nishi, Sumie', 'Supporting'), ('121539', 'Sekiya, Kimiko', 'Supporting'), ('121533', 'Shiraki, Rumi', 'Supporting'), ('121529', 'Hara, Daisuke', 'Supporting'), ('121523', 'Oota, Tomiko', 'Supporting'), ('121521', 'Narrator', 'Supporting'), ('121531', 'Sugihara, Yukari', 'Supporting')]"
1986,Wakusei Robo Danguard Ace,56,Finished Airing,Spring,1977,Original,25,PG-13 - Teens 13 or older,6.04,2158,1,NG,"['Mecha', 'Military', 'Space']",['Sci-Fi'],"[('18', 'Toei Animation')]",[],"[('78557', 'Ichimonji, Takuma', 'Main'), ('78559', 'Kirino, Lisa', 'Main'), ('78577', 'Dan, Captain', 'Supporting'), ('78573', 'Hechi', 'Supporting'), ('78575', 'Harken, Tony', 'Supporting'), ('78571', 'Oboshi, Hideto', 'Supporting'), ('78569', 'Emperor Doppler', 'Supporting'), ('78563', 'Dr. Oedo', 'Supporting'), ('78565', 'Arai, Banta', 'Supporting'), ('78567', 'Arai, Miyoko', 'Supporting')]"
8375,Chogattai Majutsu Robot Ginguiser,26,Finished Airing,Spring,1977,Original,24,PG-13 - Teens 13 or older,5.65,1545,3,NG,['Mecha'],"['Action', 'Adventure', 'Sci-Fi']","[('22', 'Nippon Animation'), ('242', 'Ashi Productions')]",[],"[('172818', 'Akitsu, Michi', 'Main'), ('86927', 'Shirogane, Goro', 'Main')]"
3294,Gasshin Sentai Mechander Robo,35,Finished Airing,Spring,1977,Unknown,23,PG-13 - Teens 13 or older,5.71,1453,2,NG,"['Mecha', 'Military', 'Space']","['Mystery', 'Sci-Fi']",[],[],"[('122897', 'Orion, Jimmy', 'Main'), ('123820', 'Yuuta', 'Supporting'), ('123819', 'Shikishima, Mika', 'Supporting'), ('123818', 'Yashima, Kojirou', 'Supporting'), ('123817', 'Narrator', 'Supporting')]"
9781,Hyouga Senshi Gaislugger,20,Finished Airing,Spring,1977,Original,30,PG-13 - Teens 13 or older,5.66,1223,0,NG,['Mecha'],"['Action', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('123229', 'Dr. Shiki', 'Supporting'), ('123231', 'Reiko', 'Supporting'), ('123227', 'Mari', 'Supporting'), ('123225', 'Taro', 'Supporting'), ('123223', 'Ken', 'Supporting'), ('123221', 'Kaya', 'Supporting')]"
19959,Barbapapa (1977),48,Finished Airing,Spring,1977,Picture book,5,PG - Children,5.83,980,2,Kids,[],"['Comedy', 'Fantasy']","[('363', 'Topcraft')]","[('2823', 'Barbapapa')]","[('3405', 'Barbapapa', 'Main'), ('3408', 'Barbabelle', 'Main'), ('3407', 'Barbamama', 'Main')]"
1069,Chou Denji Machine Voltes V,40,Finished Airing,Summer,1977,Original,23,PG-13 - Teens 13 or older,7.41,8624,81,NG,['Mecha'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']","[('14', 'Sunrise'), ('18', 'Toei Animation')]",[],"[('45983', 'Heinel, Prince', 'Main'), ('21118', 'Gou, Kenichi', 'Main'), ('21121', 'Oka, Megumi', 'Main'), ('21119', 'Gou, Daijirou', 'Main'), ('21117', 'Mine, Ippei', 'Main'), ('21120', 'Gou, Hiyoshi', 'Main'), ('78403', 'Bergan', 'Supporting'), ('78337', 'Zu Zambajil, Emperor', 'Supporting'), ('78543', 'Gururu, General', 'Supporting'), ('78547', 'Doir, General', 'Supporting')]"
4514,Seton Doubutsuki: Kuma no Ko Jacky,26,Finished Airing,Summer,1977,Novel,24,G - All Ages,6.71,2805,12,NG,['Historical'],"['Adventure', 'Drama']","[('22', 'Nippon Animation')]",[],"[('90431', 'Keruyan', 'Main'), ('169618', 'Nuca', 'Main'), ('90435', 'Ran', 'Main'), ('15252', 'Jacky', 'Main'), ('15254', 'Jill', 'Main'), ('90439', 'Rocky Ojii-san', 'Supporting'), ('90437', 'Alice', 'Supporting')]"
6970,Choujin Sentai Baratack,31,Finished Airing,Summer,1977,Original,25,PG-13 - Teens 13 or older,6.18,1456,3,NG,['Mecha'],"['Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('121067', 'Katou, Yuuji', 'Main'), ('121075', 'Dickey', 'Supporting'), ('121077', 'Shaidiin', 'Supporting'), ('121079', 'Gobura', 'Supporting'), ('121081', 'Kosotto', 'Supporting'), ('121073', 'Franco', 'Supporting'), ('121071', 'Tachibana, Makito', 'Supporting'), ('121063', 'Julius', 'Supporting'), ('121065', 'Lily', 'Supporting'), ('121069', 'Dr. Katou', 'Supporting')]"
1425,Lupin III: Part II,155,Finished Airing,Fall,1977,Manga,25,PG-13 - Teens 13 or older,7.76,35802,378,Seinen,['Adult Cast'],"['Action', 'Adventure', 'Comedy', 'Mystery']","[('65', 'Tokyo Movie Shinsha')]","[('1412', 'Lupin III'), ('1426', 'Lupin III: Part III')]","[('1044', 'Lupin III', 'Main'), ('1045', 'Jigen, Daisuke', 'Main'), ('1047', 'Mine, Fujiko', 'Main'), ('1046', 'Ishikawa XIII, Goemon', 'Main'), ('1048', 'Zenigata, Kouichi', 'Main'), ('117601', 'Oscar', 'Supporting'), ('63225', 'Lupin II', 'Supporting'), ('176173', 'Arantes do Nascimento, Edson', 'Supporting'), ('116149', 'Fake Lupin', 'Supporting'), ('116805', 'Khan, Genghis', 'Supporting')]"
2828,Ie Naki Ko,51,Finished Airing,Fall,1977,Novel,24,G - All Ages,7.86,16592,300,Kids,['Historical'],"['Adventure', 'Drama']","[('11', 'Madhouse'), ('73', 'TMS Entertainment')]",[],"[('32676', 'Rémi', 'Main'), ('92271', 'Vitalis', 'Supporting'), ('40909', 'Mattia', 'Supporting'), ('40354', 'Joli-cœur', 'Supporting'), ('32680', 'Capi', 'Supporting'), ('32679', 'Mrs. Milligan', 'Supporting'), ('41290', 'Bob', 'Supporting'), ('232333', 'Hawthorne', 'Supporting'), ('203505', 'Zerbino', 'Supporting'), ('41146', 'Acquin, Lise', 'Supporting')]"
2200,Muteki Choujin Zanbot 3,23,Finished Airing,Fall,1977,Original,24,PG-13 - Teens 13 or older,6.98,5798,26,NG,['Mecha'],"['Action', 'Drama', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('6558', 'Jin, Kappei', 'Main'), ('6560', 'Kamikita, Keiko', 'Main'), ('6559', 'Kamie, Uchuuta', 'Main'), ('59777', 'Killer the Butcher', 'Supporting')]"
3196,Wakakusa no Charlotte,30,Finished Airing,Fall,1977,Original,25,G - All Ages,6.66,3505,11,NG,['Historical'],"['Drama', 'Slice of Life']","[('22', 'Nippon Animation')]",[],"[('15510', 'Charlotte', 'Main'), ('204681', 'Sandy', 'Main')]"
3800,Arrow Emblem Grand Prix no Taka,44,Finished Airing,Fall,1977,Unknown,24,PG-13 - Teens 13 or older,6.42,2618,4,NG,['Racing'],['Drama'],"[('18', 'Toei Animation')]",[],"[('22458', 'Todoroki, Takaya', 'Main'), ('120939', 'Oose, Suzuko', 'Supporting'), ('120951', 'Chied Sasaki', 'Supporting'), ('120953', 'Katori, Rie', 'Supporting'), ('120957', 'Ootsubo, Ken', 'Supporting'), ('120941', 'Oose, Hangorou', 'Supporting'), ('120923', 'Narrator', 'Supporting'), ('120935', 'Suppon', 'Supporting'), ('120937', 'Radamu, Nick', 'Supporting'), ('120933', 'Obinata, Masaru', 'Supporting')]"
3827,Ore wa Teppei,28,Finished Airing,Fall,1977,Manga,25,PG-13 - Teens 13 or older,6.45,2112,4,Shounen,['Combat Sports'],['Sports'],"[('22', 'Nippon Animation')]",[],"[('147513', 'Uesugi, Teppei', 'Main'), ('130773', 'Kenichi', 'Supporting')]"
4073,Kyouryuu Daisensou Izenborg,39,Finished Airing,Fall,1977,Original,24,G - All Ages,6.57,1736,10,NG,['Mecha'],['Action'],[],[],"[('123447', 'Dr. Torii', 'Supporting'), ('123449', 'Tachibana, Zen', 'Supporting'), ('123451', 'Gotes', 'Supporting'), ('123443', 'Kurosawa, Ippei', 'Supporting'), ('123441', 'Tachibana, Ai', 'Supporting'), ('123437', 'Ururu', 'Supporting'), ('123439', 'Kanbara, Gorou', 'Supporting'), ('123435', 'Narrator', 'Supporting')]"
5287,Ippatsu Kanta-kun,53,Finished Airing,Fall,1977,Original,24,PG - Children,6.04,1214,1,Kids,['Team Sports'],"['Adventure', 'Comedy', 'Sports']","[('103', 'Tatsunoko Production')]",[],"[('121919', 'Tobase, Kanta', 'Main'), ('121937', 'Tobase, Mutsuko', 'Supporting'), ('121935', 'Tobase, Goshi', 'Supporting'), ('121939', 'Tobase, Shirou', 'Supporting'), ('121941', 'Tobase, Youkichi', 'Supporting'), ('121943', 'Yakyuu, Juubei', 'Supporting'), ('121933', 'Tobase, Jirou', 'Supporting'), ('121931', 'Tobase, Kumiko', 'Supporting'), ('121923', 'Tomoe', 'Supporting'), ('121925', 'Kotarou', 'Supporting')]"
15875,Shin Kyojin no Hoshi,52,Finished Airing,Fall,1977,Manga,25,G - All Ages,6.16,1154,1,NG,['Team Sports'],['Sports'],[],"[('5834', 'Kyojin no Hoshi'), ('16486', 'Shin Kyojin no Hoshi II')]","[('33600', 'Hoshi, Hyuuma', 'Main'), ('89369', 'Hoshi, Ittetsu', 'Supporting'), ('89367', 'Hanagata, Mitsuru', 'Supporting'), ('89363', 'Ban, Chuuta', 'Supporting')]"
9881,Chou Supercar Gattiger,25,Finished Airing,Fall,1977,Unknown,25,G - All Ages,6.08,1124,0,NG,['Racing'],"['Action', 'Sci-Fi']",[],[],[]
20125,Tobidase! Machine Hiryuu,21,Finished Airing,Fall,1977,Original,25,G - All Ages,N/A,794,0,NG,"['Parody', 'Racing']",['Comedy'],"[('18', 'Toei Animation'), ('103', 'Tatsunoko Production')]",[],"[('171931', 'Hideki', 'Supporting')]"
2809,Fuusen Shoujo Temple-chan,26,Finished Airing,Fall,1977,Original,25,G - All Ages,6.21,723,0,Kids,[],"['Adventure', 'Comedy']","[('103', 'Tatsunoko Production')]",[],"[('121627', 'Temple', 'Main'), ('121629', 'Dora', 'Supporting'), ('121631', 'Fuat', 'Supporting'), ('121625', 'Chuppi', 'Supporting'), ('121623', 'Gappe', 'Supporting'), ('121621', 'Narrator', 'Supporting'), ('70665', 'Tam Tam', 'Supporting')]"
20115,Gekisou! Rubenkaiser,17,Finished Airing,Fall,1977,Unknown,25,PG-13 - Teens 13 or older,N/A,679,0,NG,['Racing'],[],"[('18', 'Toei Animation')]",[],"[('90229', 'Hayami, Shunsuke', 'Main'), ('125734', 'Hayami, Yoshiko', 'Supporting'), ('90227', 'Tachibana, Shuuto', 'Supporting'), ('90225', 'Arashi, Ginjiro', 'Supporting'), ('90223', 'Takagi, Ryouko', 'Supporting'), ('90221', 'Narrator', 'Supporting')]"
9856,Manga Nihon Emaki,46,Finished Airing,Fall,1977,Unknown,25,G - All Ages,N/A,590,0,NG,['Historical'],[],[],[],"[('102817', 'Narrator', 'Supporting')]"
20183,Manga Ijin Monogatari,46,Finished Airing,Fall,1977,Original,25,G - All Ages,N/A,560,1,NG,['Historical'],[],[],[],[]
2549,Perrine Monogatari,53,Finished Airing,Winter,1978,Novel,25,G - All Ages,7.54,6534,29,NG,['Historical'],['Drama'],"[('22', 'Nippon Animation')]",[],"[('27641', 'Paindavoine, Perrine', 'Main'), ('90647', 'Man on the bike', 'Supporting'), ('74888', 'Paindavoine, Bilfran', 'Supporting'), ('74886', 'Paindavoine, Marie', 'Supporting'), ('90649', 'Old lady', 'Supporting'), ('90651', 'Sheep&#039;s Boy', 'Supporting'), ('90655', 'Fanfani, Pietro', 'Supporting'), ('90645', 'Police Man', 'Supporting'), ('90653', 'Inn Proprietor', 'Supporting'), ('74928', 'Baron Praga', 'Supporting')]"
10554,Yakyuukyou no Uta,25,Finished Airing,Winter,1978,Manga,46,PG-13 - Teens 13 or older,6.37,1841,10,NG,['Team Sports'],"['Drama', 'Sports']","[('22', 'Nippon Animation')]",[],"[('169224', 'Mizuhara, Yuuki', 'Main'), ('89459', 'Iwata, Tetsugorou', 'Supporting')]"
3435,Joou Heika no Petite Angie,26,Finished Airing,Winter,1978,Original,24,PG-13 - Teens 13 or older,6.42,1818,8,NG,['Historical'],['Mystery'],"[('22', 'Nippon Animation'), ('196', 'Production Reed')]",[],"[('17006', 'Irington, Angie', 'Main'), ('20691', 'Michael', 'Supporting'), ('235263', 'Mrs. Poppins', 'Supporting'), ('235264', 'Alfred', 'Supporting'), ('235262', 'Frank', 'Supporting'), ('235261', 'Barbara', 'Supporting'), ('163940', 'Benjamin', 'Supporting'), ('235260', 'Jackson', 'Supporting')]"
302,Mirai Shounen Conan,26,Finished Airing,Spring,1978,Novel,29,PG-13 - Teens 13 or older,8.08,51835,607,NG,[],"['Adventure', 'Drama', 'Sci-Fi']","[('22', 'Nippon Animation')]","[('2613', 'Mirai Shounen Conan 2: Taiga Daibouken')]","[('2852', 'Conan', 'Main'), ('2853', 'Lana', 'Main'), ('2854', 'Jimsy', 'Supporting'), ('2855', 'Dyce', 'Supporting'), ('2857', 'Monsley', 'Supporting'), ('77515', 'Ojii', 'Supporting'), ('77555', 'Dongoroth', 'Supporting'), ('77509', 'Narrator', 'Supporting'), ('77535', 'Luca', 'Supporting'), ('77593', 'Meizal', 'Supporting')]"
1000,Uchuu Kaizoku Captain Herlock,42,Finished Airing,Spring,1978,Manga,25,PG-13 - Teens 13 or older,7.68,38937,336,Seinen,['Space'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('2888', 'Captain Herlock', 'Main'), ('25028', 'Miime', 'Main'), ('24156', 'Yuki, Kei', 'Main'), ('25025', 'Daiba, Tadashi', 'Main'), ('7952', 'Emeraldas', 'Supporting'), ('7951', 'Ooyama, Tochirou', 'Supporting'), ('25027', 'Rafflesia', 'Supporting'), ('30887', 'Shiraku', 'Supporting'), ('25026', 'Ooyama, Mayu', 'Supporting'), ('14004', 'Yattaran', 'Supporting')]"
2816,Toushou Daimos,44,Finished Airing,Spring,1978,Original,24,PG-13 - Teens 13 or older,7.18,6475,31,NG,['Mecha'],"['Adventure', 'Drama', 'Romance', 'Sci-Fi']","[('14', 'Sunrise'), ('18', 'Toei Animation')]",[],"[('9006', 'Ryuzaki, Kazuya', 'Main'), ('9005', 'Erika', 'Main'), ('10880', 'Admiral Richter', 'Main'), ('12612', 'Yuzuki, Kyoshiro', 'Main'), ('12619', 'Izumi, Nana', 'Main'), ('12621', 'General Leiza', 'Main'), ('18579', 'Hyosuki, Hitosai', 'Supporting'), ('12686', 'Melvin', 'Supporting'), ('12685', 'Aizam', 'Supporting'), ('18575', 'Cindy', 'Supporting')]"
1236,SF Saiyuuki Starzinger,73,Finished Airing,Spring,1978,Original,25,G - All Ages,6.94,3263,21,NG,"['Mecha', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('22228', 'Kugo, Jan', 'Main'), ('17749', 'Don, Hakka', 'Main'), ('22229', 'Djorgo, Sir', 'Main'), ('22227', 'Aurora, Princess', 'Main'), ('77305', 'The Bat', 'Supporting'), ('77313', 'Ben', 'Supporting'), ('231201', 'Belamis', 'Supporting'), ('238600', 'Orion', 'Supporting'), ('77311', 'Nova', 'Supporting'), ('77265', 'Professor Kitty', 'Supporting')]"
3881,Majokko Tickle,45,Finished Airing,Spring,1978,Original,24,G - All Ages,6.19,1685,3,NG,[],['Comedy'],"[('18', 'Toei Animation')]",[],"[('19324', 'Komori, Chiiko', 'Main'), ('19323', 'Komori, Tickle', 'Main'), ('123993', 'Ako', 'Supporting'), ('123994', 'Yano, Satomi', 'Supporting'), ('123995', 'Hanamura-sensei', 'Supporting'), ('123996', 'Fuuko', 'Supporting'), ('123992', 'Hoshino, Rumi', 'Supporting'), ('123991', 'Keiko', 'Supporting'), ('123988', 'Vice Principal', 'Supporting'), ('123989', 'Akira', 'Supporting')]"
19947,Ikkyuu-san (1978),26,Finished Airing,Spring,1978,Unknown,23,PG-13 - Teens 13 or older,6.21,915,2,Shounen,"['School', 'Team Sports']",['Sports'],"[('22', 'Nippon Animation')]",[],"[('121917', 'Ikkyuu, Sanada', 'Main'), ('121911', 'Ashida, Reiko', 'Supporting'), ('121913', 'Gomi, Rentarou', 'Supporting'), ('121915', 'Ikkaku, Shirou', 'Supporting'), ('121909', 'Iwakaze Kantoku', 'Supporting'), ('121907', 'Chairman Sumiyoshi', 'Supporting'), ('121903', 'Hotta, Miyoshi', 'Supporting'), ('121905', 'Tsukasa, Kouji', 'Supporting'), ('121901', 'Ootomo, Shun', 'Supporting')]"
10135,Manga Hajimete Monogatari,305,Finished Airing,Spring,1978,Unknown,25,G - All Ages,6.13,762,0,NG,"['Educational', 'Historical']","['Adventure', 'Comedy']",[],"[('10136', 'Manga Doushite Monogatari')]","[('59019', 'Mogutan', 'Main')]"
3335,Haikara-san ga Tooru,42,Finished Airing,Summer,1978,Manga,24,PG-13 - Teens 13 or older,7.11,7387,24,Shoujo,['Historical'],"['Drama', 'Romance']","[('22', 'Nippon Animation')]",[],"[('16923', 'Hanamura, Benio', 'Main'), ('16924', 'Ijuuin, Shinobu', 'Main'), ('80253', 'Aoe, Tousei', 'Supporting'), ('152092', 'Fujieda, Ranmaru', 'Supporting'), ('155031', 'Ushigorou', 'Supporting'), ('227702', 'English Teacher', 'Supporting'), ('227710', 'Ohikizuri-san', 'Supporting'), ('227704', 'Primadonna', 'Supporting'), ('227701', 'Female Teacher', 'Supporting'), ('227700', 'Shuran, Douji', 'Supporting')]"
3305,Muteki Koujin Daitarn 3,40,Finished Airing,Summer,1978,Original,25,PG-13 - Teens 13 or older,7.05,4257,14,NG,['Mecha'],['Sci-Fi'],"[('14', 'Sunrise')]",[],"[('16451', 'Haran, Banjou', 'Main'), ('39124', 'Sanjou, Reika', 'Main'), ('39126', 'Toda, Totta', 'Main'), ('39125', 'Tachibana, Beautiful', 'Main'), ('39215', 'Zauther, Don', 'Supporting'), ('39214', 'Commander, Gall', 'Supporting'), ('39216', 'Koros', 'Supporting'), ('39213', 'Commander, Radik', 'Supporting'), ('39212', 'Commander, Hessler', 'Supporting'), ('39209', 'Commander Anton', 'Supporting')]"
3811,Hoshi no Oujisama Petit Prince,35,Finished Airing,Summer,1978,Novel,24,G - All Ages,6.7,2599,13,NG,[],['Adventure'],"[('452', 'Knack Productions')]",[],"[('248927', 'Little Prince', 'Main'), ('249013', 'Danbert', 'Supporting'), ('249012', 'Dorothy', 'Supporting'), ('249011', 'Michelle', 'Supporting'), ('249010', 'Simon', 'Supporting'), ('249014', 'Gentleman', 'Supporting'), ('249018', 'Uncle Michael', 'Supporting'), ('249042', 'Land', 'Supporting'), ('249041', 'Gascar', 'Supporting'), ('249020', 'Rick&#039;s Mother', 'Supporting')]"
10224,Uchuu Majin Daikengou,26,Finished Airing,Summer,1978,Original,24,PG-13 - Teens 13 or older,5.81,1604,3,NG,"['Mecha', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('92619', 'Ryger', 'Main'), ('92609', 'Cleo', 'Main'), ('92707', 'Lady Baracross', 'Supporting'), ('92621', 'Roboleon', 'Supporting'), ('92709', 'Bryman', 'Supporting'), ('128484', 'Antonian', 'Supporting'), ('145108', 'Dr. Guther', 'Supporting'), ('128486', 'Fuller', 'Supporting'), ('92617', 'Yuger', 'Supporting'), ('92615', 'Dulles', 'Supporting')]"
1491,Ginga Tetsudou 999,113,Finished Airing,Fall,1978,Manga,24,G - All Ages,7.77,39633,472,NG,['Space'],"['Adventure', 'Drama', 'Sci-Fi']","[('18', 'Toei Animation')]","[('1377', 'Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden')]","[('6321', 'Maetel', 'Main'), ('7950', 'Hoshino, Tetsurou', 'Main'), ('2888', 'Captain Herlock', 'Supporting'), ('7952', 'Emeraldas', 'Supporting'), ('8999', 'Promethium II, La Andromeda', 'Supporting'), ('14490', 'The Conductor', 'Supporting'), ('7954', 'Claire', 'Supporting'), ('8142', 'Ryuzu', 'Supporting'), ('8141', 'Count Mecha', 'Supporting'), ('51331', 'Horohoro', 'Supporting')]"
2618,Takarajima,26,Finished Airing,Fall,1978,Novel,24,PG-13 - Teens 13 or older,7.91,21261,280,NG,['Historical'],"['Adventure', 'Drama', 'Mystery']","[('65', 'Tokyo Movie Shinsha')]",[],"[('27216', 'Silver, John', 'Main'), ('31464', 'Hawkins, Jim', 'Main'), ('31463', 'Gray, Abraham', 'Supporting'), ('78535', 'Dr. Livesey', 'Supporting'), ('78527', 'Anderson', 'Supporting'), ('78537', 'Pew', 'Supporting'), ('98319', 'Redruth', 'Supporting'), ('49341', 'Papy', 'Supporting'), ('98343', 'Lily', 'Supporting'), ('78521', 'Gunn, Ben', 'Supporting')]"
1651,Uchuu Senkan Yamato 2,26,Finished Airing,Fall,1978,Original,24,PG-13 - Teens 13 or older,7.4,9222,29,NG,"['Adult Cast', 'Military', 'Space']","['Action', 'Adventure', 'Drama', 'Sci-Fi']","[('86', 'Group TAC')]","[('1650', 'Uchuu Senkan Yamato')]","[('6769', 'Kodai, Susumu', 'Main'), ('42782', 'Desler, Aberdt', 'Main'), ('42714', 'Mori, Yuki', 'Main'), ('42964', 'Sanada, Shirou', 'Main'), ('42711', 'Shima, Daisuke', 'Main'), ('44931', 'Analyzer', 'Supporting'), ('42961', 'Sado, Sakezou', 'Supporting'), ('42962', 'Teresa', 'Supporting'), ('146412', 'Zordar', 'Supporting'), ('59529', 'Saitou, Hajime', 'Supporting')]"
